time,value
2023-09-26T01:23:27.494Z,0
2023-09-26T01:23:28.493Z,0
2023-09-26T01:23:29.494Z,0
2023-09-26T01:23:30.494Z,0
2023-09-26T01:23:31.497Z,0
2023-09-26T01:23:32.494Z,0
2023-09-26T01:23:33.496Z,0
2023-09-26T01:23:34.493Z,0
2023-09-26T01:23:35.494Z,0
2023-09-26T01:23:36.496Z,0
2023-09-26T01:23:37.495Z,0
2023-09-26T01:23:38.495Z,0
2023-09-26T01:23:39.494Z,0
2023-09-26T01:23:40.495Z,0
2023-09-26T01:23:41.493Z,0
2023-09-26T01:23:42.496Z,0
2023-09-26T01:23:43.494Z,0
2023-09-26T01:23:44.496Z,0
2023-09-26T01:23:45.494Z,0
2023-09-26T01:23:46.496Z,0
2023-09-26T01:23:47.494Z,0
2023-09-26T01:23:48.494Z,0
2023-09-26T01:23:49.494Z,0
2023-09-26T01:23:50.494Z,0
2023-09-26T01:23:51.495Z,0
2023-09-26T01:23:52.494Z,0
2023-09-26T01:23:53.505Z,0
2023-09-26T01:23:54.494Z,0
2023-09-26T01:23:55.496Z,0
2023-09-26T01:23:56.496Z,0
2023-09-26T01:23:57.495Z,0
2023-09-26T01:23:58.494Z,0
2023-09-26T01:23:59.498Z,0
2023-09-26T01:24:00.495Z,0
2023-09-26T01:24:01.495Z,0
2023-09-26T01:24:02.495Z,0
2023-09-26T01:24:03.495Z,0
2023-09-26T01:24:04.495Z,0
2023-09-26T01:24:05.494Z,0
2023-09-26T01:24:06.494Z,0
2023-09-26T01:24:07.498Z,0
2023-09-26T01:24:08.495Z,0
2023-09-26T01:24:09.495Z,0
2023-09-26T01:24:10.497Z,0
2023-09-26T01:24:11.495Z,0
2023-09-26T01:24:12.498Z,0
2023-09-26T01:24:13.495Z,0
2023-09-26T01:24:14.495Z,0
2023-09-26T01:24:15.495Z,0
2023-09-26T01:24:16.496Z,0
2023-09-26T01:24:17.495Z,0
2023-09-26T01:24:18.497Z,0
2023-09-26T01:24:19.495Z,0
2023-09-26T01:24:20.499Z,0
2023-09-26T01:24:21.495Z,0
2023-09-26T01:24:22.495Z,0
2023-09-26T01:24:23.495Z,0
2023-09-26T01:24:24.496Z,0
2023-09-26T01:24:25.495Z,0
2023-09-26T01:24:26.496Z,0
2023-09-26T01:24:27.497Z,0
2023-09-26T01:24:28.495Z,0
2023-09-26T01:24:29.505Z,0
2023-09-26T01:24:30.496Z,0
2023-09-26T01:24:31.499Z,0
2023-09-26T01:24:32.496Z,0
2023-09-26T01:24:33.496Z,0
2023-09-26T01:24:34.496Z,0
2023-09-26T01:24:35.496Z,0
2023-09-26T01:24:36.496Z,0
2023-09-26T01:24:37.497Z,0
2023-09-26T01:24:38.496Z,0
2023-09-26T01:24:39.495Z,0
2023-09-26T01:24:40.503Z,0
2023-09-26T01:24:41.495Z,0
2023-09-26T01:24:42.496Z,0
2023-09-26T01:24:43.501Z,0
2023-09-26T01:24:44.497Z,0
2023-09-26T01:24:45.499Z,0
2023-09-26T01:24:46.5Z,0
2023-09-26T01:24:47.497Z,0
2023-09-26T01:24:48.498Z,0
2023-09-26T01:24:49.497Z,0
2023-09-26T01:24:50.498Z,0
2023-09-26T01:24:51.497Z,0
2023-09-26T01:24:52.498Z,0
2023-09-26T01:24:53.497Z,0
2023-09-26T01:24:54.5Z,0
2023-09-26T01:24:55.497Z,0
2023-09-26T01:24:56.502Z,0
2023-09-26T01:24:57.498Z,0
2023-09-26T01:24:58.497Z,0
2023-09-26T01:24:59.501Z,0
2023-09-26T01:25:00.497Z,0
2023-09-26T01:25:01.498Z,0
2023-09-26T01:25:02.498Z,0
2023-09-26T01:25:03.506Z,0
2023-09-26T01:25:04.499Z,0
2023-09-26T01:25:05.501Z,0
2023-09-26T01:25:06.5Z,0
2023-09-26T01:25:07.501Z,0
2023-09-26T01:25:08.501Z,0
2023-09-26T01:25:09.5Z,0
2023-09-26T01:25:10.5Z,0
2023-09-26T01:25:11.498Z,0
2023-09-26T01:25:12.498Z,0
2023-09-26T01:25:13.5Z,0
2023-09-26T01:25:14.501Z,0
2023-09-26T01:25:15.501Z,0
2023-09-26T01:25:16.5Z,0
2023-09-26T01:25:17.501Z,0
2023-09-26T01:25:18.5Z,0
2023-09-26T01:25:19.499Z,0
2023-09-26T01:25:20.5Z,0
2023-09-26T01:25:21.499Z,0
2023-09-26T01:25:22.502Z,0
2023-09-26T01:25:23.499Z,0
2023-09-26T01:25:24.499Z,0
2023-09-26T01:25:25.499Z,0
2023-09-26T01:25:26.499Z,0
2023-09-26T01:25:27.499Z,0
2023-09-26T01:25:28.499Z,0
2023-09-26T01:25:29.505Z,0
2023-09-26T01:25:30.499Z,0
2023-09-26T01:25:31.501Z,0
2023-09-26T01:25:32.502Z,0
2023-09-26T01:25:33.5Z,0
2023-09-26T01:25:34.5Z,0
2023-09-26T01:25:35.5Z,0
2023-09-26T01:25:36.5Z,0
2023-09-26T01:25:37.501Z,0
2023-09-26T01:25:38.499Z,0
2023-09-26T01:25:39.501Z,0
2023-09-26T01:25:40.499Z,0
2023-09-26T01:25:41.499Z,0
2023-09-26T01:25:42.499Z,0
2023-09-26T01:25:43.499Z,0
2023-09-26T01:25:44.502Z,0
2023-09-26T01:25:45.499Z,0
2023-09-26T01:25:46.501Z,0
2023-09-26T01:25:47.499Z,0
2023-09-26T01:25:48.5Z,0
2023-09-26T01:25:49.499Z,0
2023-09-26T01:25:50.505Z,0
2023-09-26T01:25:51.499Z,0
2023-09-26T01:25:52.504Z,0
2023-09-26T01:25:53.799Z,0
2023-09-26T01:25:54.751Z,0
2023-09-26T01:25:55.834Z,0
2023-09-26T01:25:56.969Z,0
2023-09-26T01:25:57.8Z,0
2023-09-26T01:25:58.847Z,0
2023-09-26T01:25:59.814Z,0
2023-09-26T01:26:00.861Z,0
2023-09-26T01:26:01.804Z,0
2023-09-26T01:26:02.824Z,0
2023-09-26T01:26:03.825Z,0
2023-09-26T01:26:04.842Z,0
2023-09-26T01:26:05.888Z,0
2023-09-26T01:26:06.831Z,0
2023-09-26T01:26:07.831Z,0
2023-09-26T01:26:08.835Z,0
2023-09-26T01:26:09.838Z,0
2023-09-26T01:26:10.833Z,0
2023-09-26T01:26:11.868Z,0
2023-09-26T01:26:12.832Z,0
2023-09-26T01:26:13.835Z,0
2023-09-26T01:26:14.831Z,0
2023-09-26T01:26:15.841Z,0
2023-09-26T01:26:16.832Z,0
2023-09-26T01:26:17.901Z,0
2023-09-26T01:26:18.833Z,0
2023-09-26T01:26:20.107Z,0
2023-09-26T01:26:20.832Z,0
2023-09-26T01:26:21.833Z,0
2023-09-26T01:26:22.832Z,0
2023-09-26T01:26:23.833Z,0
2023-09-26T01:26:24.832Z,0
2023-09-26T01:26:25.833Z,0
2023-09-26T01:26:26.831Z,0
2023-09-26T01:26:27.833Z,0
2023-09-26T01:26:29.196Z,0
2023-09-26T01:26:30.024Z,0
2023-09-26T01:26:31.018Z,0
2023-09-26T01:26:32.018Z,0
2023-09-26T01:26:33.021Z,0
2023-09-26T01:26:34.02Z,0
2023-09-26T01:26:35.018Z,0
2023-09-26T01:26:36.018Z,0
2023-09-26T01:26:37.018Z,0
2023-09-26T01:26:38.41Z,0
2023-09-26T01:26:39.048Z,0
2023-09-26T01:26:40.092Z,0
2023-09-26T01:26:41.092Z,0
2023-09-26T01:26:42.092Z,0
2023-09-26T01:26:43.092Z,0
2023-09-26T01:26:44.096Z,0
2023-09-26T01:26:45.093Z,0
2023-09-26T01:26:46.49Z,0
2023-09-26T01:26:47.352Z,0
2023-09-26T01:26:48.367Z,0
2023-09-26T01:26:49.353Z,0
2023-09-26T01:26:50.352Z,0
2023-09-26T01:26:51.353Z,0
2023-09-26T01:26:52.361Z,0
2023-09-26T01:26:53.352Z,0
2023-09-26T01:26:54.358Z,0
2023-09-26T01:26:55.58Z,0
2023-09-26T01:26:56.355Z,0
2023-09-26T01:26:57.353Z,0
2023-09-26T01:26:58.353Z,0
2023-09-26T01:26:59.354Z,0
2023-09-26T01:27:00.353Z,0
2023-09-26T01:27:01.358Z,0
2023-09-26T01:27:02.453Z,0
2023-09-26T01:27:03.415Z,0
2023-09-26T01:27:04.408Z,0
2023-09-26T01:27:05.408Z,0
2023-09-26T01:27:06.684Z,0
2023-09-26T01:27:07.542Z,0
2023-09-26T01:27:08.904Z,0
2023-09-26T01:27:09.782Z,0
2023-09-26T01:27:10.756Z,0
2023-09-26T01:27:11.739Z,0
2023-09-26T01:27:12.737Z,0
2023-09-26T01:27:13.737Z,0
2023-09-26T01:27:14.739Z,0
2023-09-26T01:27:15.759Z,0
2023-09-26T01:27:16.738Z,0
2023-09-26T01:27:17.74Z,0
2023-09-26T01:27:18.737Z,0
2023-09-26T01:27:20.098Z,0
2023-09-26T01:27:20.795Z,0
2023-09-26T01:27:21.848Z,0
2023-09-26T01:27:22.793Z,0
2023-09-26T01:27:24.185Z,0
2023-09-26T01:27:24.913Z,0
2023-09-26T01:27:25.911Z,0
2023-09-26T01:27:26.911Z,0
2023-09-26T01:27:27.911Z,0
2023-09-26T01:27:28.912Z,0
2023-09-26T01:27:29.91Z,0
2023-09-26T01:27:30.911Z,0
2023-09-26T01:27:31.911Z,0
2023-09-26T01:27:32.911Z,0
2023-09-26T01:27:34.311Z,0
2023-09-26T01:27:35.096Z,0
2023-09-26T01:27:36.097Z,0
2023-09-26T01:27:37.104Z,0
2023-09-26T01:27:38.097Z,0
2023-09-26T01:27:39.099Z,0
2023-09-26T01:27:40.096Z,0
2023-09-26T01:27:41.098Z,0
2023-09-26T01:27:42.097Z,0
2023-09-26T01:27:43.096Z,0
2023-09-26T01:27:44.452Z,0
2023-09-26T01:27:45.097Z,0
2023-09-26T01:27:46.096Z,0
2023-09-26T01:27:47.097Z,0
2023-09-26T01:27:48.098Z,0
2023-09-26T01:27:49.108Z,0
2023-09-26T01:27:50.11Z,0
2023-09-26T01:27:51.202Z,0
2023-09-26T01:27:52.17Z,0
2023-09-26T01:27:53.397Z,0
2023-09-26T01:27:54.319Z,0
2023-09-26T01:27:55.457Z,0
2023-09-26T01:27:56.366Z,0
2023-09-26T01:27:57.331Z,0
2023-09-26T01:27:58.414Z,0
2023-09-26T01:27:59.32Z,0
2023-09-26T01:28:00.374Z,0
2023-09-26T01:28:01.427Z,0
2023-09-26T01:28:02.436Z,0
2023-09-26T01:28:03.452Z,0
2023-09-26T01:28:04.409Z,0
2023-09-26T01:28:05.379Z,0
2023-09-26T01:28:06.386Z,0
2023-09-26T01:28:07.379Z,0
2023-09-26T01:28:08.38Z,0
2023-09-26T01:28:09.384Z,0
2023-09-26T01:28:10.385Z,0
2023-09-26T01:28:11.381Z,0
2023-09-26T01:28:12.38Z,0
2023-09-26T01:28:13.38Z,0
2023-09-26T01:28:14.38Z,0
2023-09-26T01:28:15.378Z,0
2023-09-26T01:28:16.38Z,0
2023-09-26T01:28:17.381Z,0
2023-09-26T01:28:19.097Z,0
2023-09-26T01:28:19.578Z,0
2023-09-26T01:28:20.581Z,0
2023-09-26T01:28:21.579Z,0
2023-09-26T01:28:22.585Z,0
2023-09-26T01:28:23.578Z,0
2023-09-26T01:28:24.58Z,0
2023-09-26T01:28:25.582Z,0
2023-09-26T01:28:26.579Z,0
2023-09-26T01:28:27.582Z,0
2023-09-26T01:28:28.58Z,0
2023-09-26T01:28:29.579Z,0
2023-09-26T01:28:30.58Z,0
2023-09-26T01:28:31.578Z,0
2023-09-26T01:28:32.587Z,0
2023-09-26T01:28:33.603Z,0
2023-09-26T01:28:34.578Z,0
2023-09-26T01:28:35.581Z,0
2023-09-26T01:28:36.579Z,0
2023-09-26T01:28:37.579Z,0
2023-09-26T01:28:38.582Z,0
2023-09-26T01:28:39.579Z,0
2023-09-26T01:28:40.583Z,0
2023-09-26T01:28:41.58Z,0
2023-09-26T01:28:42.579Z,0
2023-09-26T01:28:43.58Z,0
2023-09-26T01:28:44.578Z,0
2023-09-26T01:28:45.579Z,0
2023-09-26T01:28:46.583Z,0
2023-09-26T01:28:47.58Z,0
2023-09-26T01:28:48.581Z,0
2023-09-26T01:28:49.835Z,0
2023-09-26T01:28:50.652Z,0
2023-09-26T01:28:51.653Z,0
2023-09-26T01:28:52.653Z,0
2023-09-26T01:28:53.652Z,0
2023-09-26T01:28:54.653Z,0
2023-09-26T01:28:55.655Z,0
2023-09-26T01:28:56.653Z,0
2023-09-26T01:28:57.653Z,0
2023-09-26T01:28:58.658Z,0
2023-09-26T01:28:59.655Z,0
2023-09-26T01:29:00.654Z,0
2023-09-26T01:29:01.653Z,0
2023-09-26T01:29:02.653Z,0
2023-09-26T01:29:03.653Z,0
2023-09-26T01:29:04.66Z,0
2023-09-26T01:29:05.653Z,0
2023-09-26T01:29:06.658Z,0
2023-09-26T01:29:07.653Z,0
2023-09-26T01:29:08.656Z,0
2023-09-26T01:29:09.653Z,0
2023-09-26T01:29:10.654Z,0
2023-09-26T01:29:11.664Z,0
2023-09-26T01:29:12.654Z,0
2023-09-26T01:29:13.655Z,0
2023-09-26T01:29:14.655Z,0
2023-09-26T01:29:15.655Z,0
2023-09-26T01:29:16.653Z,0
2023-09-26T01:29:17.666Z,0
2023-09-26T01:29:18.653Z,0
2023-09-26T01:29:19.658Z,0
2023-09-26T01:29:20.654Z,0
2023-09-26T01:29:21.657Z,0
2023-09-26T01:29:22.654Z,0
2023-09-26T01:29:23.656Z,0
2023-09-26T01:29:24.654Z,0
2023-09-26T01:29:25.655Z,0
2023-09-26T01:29:26.655Z,0
2023-09-26T01:29:27.654Z,0
2023-09-26T01:29:28.675Z,0
2023-09-26T01:29:30.023Z,0
2023-09-26T01:29:30.8Z,0
2023-09-26T01:29:31.74Z,0
2023-09-26T01:29:32.715Z,0
2023-09-26T01:29:33.714Z,0
2023-09-26T01:29:34.716Z,0
2023-09-26T01:29:35.715Z,0
2023-09-26T01:29:36.715Z,0
2023-09-26T01:29:37.715Z,0
2023-09-26T01:29:38.718Z,0
2023-09-26T01:29:39.722Z,0
2023-09-26T01:29:40.716Z,0
2023-09-26T01:29:41.719Z,0
2023-09-26T01:29:42.714Z,0
2023-09-26T01:29:43.722Z,0
2023-09-26T01:29:44.72Z,0
2023-09-26T01:29:45.714Z,0
2023-09-26T01:29:46.715Z,0
2023-09-26T01:29:47.717Z,0
2023-09-26T01:29:48.714Z,0
2023-09-26T01:29:49.717Z,0
2023-09-26T01:29:50.714Z,0
2023-09-26T01:29:51.715Z,0
2023-09-26T01:29:52.716Z,0
2023-09-26T01:29:53.715Z,0
2023-09-26T01:29:54.721Z,0
2023-09-26T01:29:55.715Z,0
2023-09-26T01:29:56.716Z,0
2023-09-26T01:29:57.715Z,0
2023-09-26T01:29:58.719Z,0
2023-09-26T01:29:59.715Z,0
2023-09-26T01:30:00.716Z,0
2023-09-26T01:30:01.716Z,0
2023-09-26T01:30:02.715Z,0
2023-09-26T01:30:03.715Z,0
2023-09-26T01:30:04.716Z,0
2023-09-26T01:30:05.715Z,0
2023-09-26T01:30:06.716Z,0
2023-09-26T01:30:08.496Z,0
2023-09-26T01:30:09.009Z,0
2023-09-26T01:30:10.016Z,0
2023-09-26T01:30:11.009Z,0
2023-09-26T01:30:12.008Z,0
2023-09-26T01:30:13.008Z,0
2023-09-26T01:30:14.009Z,0
2023-09-26T01:30:15.008Z,0
2023-09-26T01:30:16.009Z,0
2023-09-26T01:30:17.008Z,0
2023-09-26T01:30:18.012Z,0
2023-09-26T01:30:19.009Z,0
2023-09-26T01:30:20.009Z,0
2023-09-26T01:30:21.009Z,0
2023-09-26T01:30:22.014Z,0
2023-09-26T01:30:23.01Z,0
2023-09-26T01:30:24.01Z,0
2023-09-26T01:30:25.009Z,0
2023-09-26T01:30:26.009Z,0
2023-09-26T01:30:27.014Z,0
2023-09-26T01:30:28.009Z,0
2023-09-26T01:30:29.025Z,0
2023-09-26T01:30:30.012Z,0
2023-09-26T01:30:31.01Z,0
2023-09-26T01:30:32.013Z,0
2023-09-26T01:30:33.011Z,0
2023-09-26T01:30:34.009Z,0
2023-09-26T01:30:35.013Z,0
2023-09-26T01:30:36.009Z,0
2023-09-26T01:30:37.02Z,0
2023-09-26T01:30:38.01Z,0
2023-09-26T01:30:39.009Z,0
2023-09-26T01:30:40.01Z,0
2023-09-26T01:30:41.012Z,0
2023-09-26T01:30:42.01Z,0
2023-09-26T01:30:43.011Z,0
2023-09-26T01:30:44.01Z,0
2023-09-26T01:30:45.013Z,0
2023-09-26T01:30:46.01Z,0
2023-09-26T01:30:47.01Z,0
2023-09-26T01:30:48.01Z,0
2023-09-26T01:30:49.01Z,0
2023-09-26T01:30:50.01Z,0
2023-09-26T01:30:51.01Z,0
2023-09-26T01:30:52.012Z,0
2023-09-26T01:30:53.264Z,0
2023-09-26T01:30:54.143Z,0
2023-09-26T01:30:55.11Z,0
2023-09-26T01:30:56.115Z,0
2023-09-26T01:30:57.105Z,0
2023-09-26T01:30:58.11Z,0
2023-09-26T01:30:59.18Z,0
2023-09-26T01:31:00.148Z,0
2023-09-26T01:31:01.142Z,0
2023-09-26T01:31:02.107Z,0
2023-09-26T01:31:03.119Z,0
2023-09-26T01:31:04.126Z,0
2023-09-26T01:31:05.122Z,0
2023-09-26T01:31:06.107Z,0
2023-09-26T01:31:07.111Z,0
2023-09-26T01:31:08.104Z,0
2023-09-26T01:31:09.104Z,0
2023-09-26T01:31:10.104Z,0
2023-09-26T01:31:11.104Z,0
2023-09-26T01:31:12.104Z,0
2023-09-26T01:31:13.105Z,0
2023-09-26T01:31:14.104Z,0
2023-09-26T01:31:15.107Z,0
2023-09-26T01:31:16.105Z,0
2023-09-26T01:31:17.104Z,0
2023-09-26T01:31:18.104Z,0
2023-09-26T01:31:19.106Z,0
2023-09-26T01:31:20.105Z,0
2023-09-26T01:31:21.105Z,0
2023-09-26T01:31:22.105Z,0
2023-09-26T01:31:23.105Z,0
2023-09-26T01:31:24.105Z,0
2023-09-26T01:31:25.105Z,0
2023-09-26T01:31:26.105Z,0
2023-09-26T01:31:27.105Z,0
2023-09-26T01:31:28.105Z,0
2023-09-26T01:31:29.109Z,0
2023-09-26T01:31:30.105Z,0
2023-09-26T01:31:31.108Z,0
2023-09-26T01:31:32.107Z,0
2023-09-26T01:31:33.106Z,0
2023-09-26T01:31:34.111Z,0
2023-09-26T01:31:35.107Z,0
2023-09-26T01:31:36.109Z,0
2023-09-26T01:31:37.668Z,0
2023-09-26T01:31:38.12Z,0
2023-09-26T01:31:39.121Z,0
2023-09-26T01:31:40.12Z,0
2023-09-26T01:31:41.13Z,0
2023-09-26T01:31:42.12Z,0
2023-09-26T01:31:43.12Z,0
2023-09-26T01:31:44.12Z,0
2023-09-26T01:31:45.121Z,0
2023-09-26T01:31:46.124Z,0
2023-09-26T01:31:47.121Z,0
2023-09-26T01:31:48.121Z,0
2023-09-26T01:31:49.121Z,0
2023-09-26T01:31:50.122Z,0
2023-09-26T01:31:51.121Z,0
2023-09-26T01:31:52.122Z,0
2023-09-26T01:31:53.121Z,0
2023-09-26T01:31:54.122Z,0
2023-09-26T01:31:55.124Z,0
2023-09-26T01:31:56.123Z,0
2023-09-26T01:31:57.122Z,0
2023-09-26T01:31:58.128Z,0
2023-09-26T01:31:59.122Z,0
2023-09-26T01:32:00.123Z,0
2023-09-26T01:32:01.124Z,0
2023-09-26T01:32:02.123Z,0
2023-09-26T01:32:03.123Z,0
2023-09-26T01:32:04.123Z,0
2023-09-26T01:32:05.125Z,0
2023-09-26T01:32:06.122Z,0
2023-09-26T01:32:07.126Z,0
2023-09-26T01:32:08.125Z,0
2023-09-26T01:32:09.138Z,0
2023-09-26T01:32:10.124Z,0
2023-09-26T01:32:11.122Z,0
2023-09-26T01:32:12.123Z,0
2023-09-26T01:32:13.124Z,0
2023-09-26T01:32:14.122Z,0
2023-09-26T01:32:15.125Z,0
2023-09-26T01:32:16.123Z,0
2023-09-26T01:32:17.125Z,0
2023-09-26T01:32:18.126Z,0
2023-09-26T01:32:19.123Z,0
2023-09-26T01:32:20.123Z,0
2023-09-26T01:32:21.125Z,0
2023-09-26T01:32:22.124Z,0
2023-09-26T01:32:23.123Z,0
2023-09-26T01:32:24.126Z,0
2023-09-26T01:32:25.126Z,0
2023-09-26T01:32:26.123Z,0
2023-09-26T01:32:27.125Z,0
2023-09-26T01:32:28.146Z,0
2023-09-26T01:32:29.124Z,0
2023-09-26T01:32:30.123Z,0
2023-09-26T01:32:31.124Z,0
2023-09-26T01:32:32.162Z,0
2023-09-26T01:32:33.123Z,0
2023-09-26T01:32:34.123Z,0
2023-09-26T01:32:35.126Z,0
2023-09-26T01:32:36.123Z,0
2023-09-26T01:32:37.127Z,0
2023-09-26T01:32:38.123Z,0
2023-09-26T01:32:39.124Z,0
2023-09-26T01:32:40.124Z,0
2023-09-26T01:32:41.124Z,0
2023-09-26T01:32:42.124Z,0
2023-09-26T01:32:43.124Z,0
2023-09-26T01:32:44.125Z,0
2023-09-26T01:32:45.134Z,0
2023-09-26T01:32:46.125Z,0
2023-09-26T01:32:47.124Z,0
2023-09-26T01:32:48.125Z,0
2023-09-26T01:32:49.126Z,0
2023-09-26T01:32:50.124Z,0
2023-09-26T01:32:51.125Z,0
2023-09-26T01:32:52.126Z,0
2023-09-26T01:32:53.62Z,0
2023-09-26T01:32:54.771Z,0
2023-09-26T01:32:55.67Z,0
2023-09-26T01:32:56.721Z,0
2023-09-26T01:32:57.753Z,0
2023-09-26T01:32:58.67Z,0
2023-09-26T01:32:59.68Z,0
2023-09-26T01:33:00.677Z,0
2023-09-26T01:33:01.67Z,0
2023-09-26T01:33:02.676Z,0
2023-09-26T01:33:03.673Z,0
2023-09-26T01:33:04.671Z,0
2023-09-26T01:33:05.67Z,0
2023-09-26T01:33:06.67Z,0
2023-09-26T01:33:07.67Z,0
2023-09-26T01:33:08.67Z,0
2023-09-26T01:33:09.67Z,0
2023-09-26T01:33:10.711Z,0
2023-09-26T01:33:11.669Z,0
2023-09-26T01:33:12.669Z,0
2023-09-26T01:33:13.669Z,0
2023-09-26T01:33:14.677Z,0
2023-09-26T01:33:15.67Z,0
2023-09-26T01:33:16.67Z,0
2023-09-26T01:33:17.709Z,0
2023-09-26T01:33:18.671Z,0
2023-09-26T01:33:19.671Z,0
2023-09-26T01:33:20.716Z,0
2023-09-26T01:33:21.778Z,0
2023-09-26T01:33:22.681Z,0
2023-09-26T01:33:23.675Z,0
2023-09-26T01:33:24.703Z,0
2023-09-26T01:33:25.671Z,0
2023-09-26T01:33:26.67Z,0
2023-09-26T01:33:27.673Z,0
2023-09-26T01:33:28.677Z,0
2023-09-26T01:33:29.671Z,0
2023-09-26T01:33:30.859Z,0
2023-09-26T01:33:31.671Z,0
2023-09-26T01:33:32.695Z,0
2023-09-26T01:33:33.673Z,0
2023-09-26T01:33:34.67Z,0
2023-09-26T01:33:35.671Z,0
2023-09-26T01:33:36.672Z,0
2023-09-26T01:33:37.677Z,0
2023-09-26T01:33:38.674Z,0
2023-09-26T01:33:39.732Z,0
2023-09-26T01:33:40.716Z,0
2023-09-26T01:33:41.671Z,0
2023-09-26T01:33:42.67Z,0
2023-09-26T01:33:43.67Z,0
2023-09-26T01:33:44.675Z,0
2023-09-26T01:33:45.674Z,0
2023-09-26T01:33:46.673Z,0
2023-09-26T01:33:47.671Z,0
2023-09-26T01:33:48.671Z,0
2023-09-26T01:33:50.436Z,0
2023-09-26T01:33:50.88Z,0
2023-09-26T01:33:51.782Z,0
2023-09-26T01:33:52.778Z,0
2023-09-26T01:33:53.777Z,0
2023-09-26T01:33:54.777Z,0
2023-09-26T01:33:55.906Z,0
2023-09-26T01:33:56.889Z,0
2023-09-26T01:33:57.889Z,0
2023-09-26T01:33:58.891Z,0
2023-09-26T01:33:59.888Z,0
2023-09-26T01:34:00.91Z,0
2023-09-26T01:34:01.887Z,0
2023-09-26T01:34:02.893Z,0
2023-09-26T01:34:04.102Z,0
2023-09-26T01:34:04.9Z,0
2023-09-26T01:34:05.898Z,0
2023-09-26T01:34:06.899Z,0
2023-09-26T01:34:07.901Z,0
2023-09-26T01:34:09.122Z,0
2023-09-26T01:34:09.904Z,0
2023-09-26T01:34:10.979Z,0
2023-09-26T01:34:11.936Z,0
2023-09-26T01:34:12.936Z,0
2023-09-26T01:34:13.936Z,0
2023-09-26T01:34:15.228Z,0
2023-09-26T01:34:16.124Z,0
2023-09-26T01:34:17.086Z,0
2023-09-26T01:34:18.086Z,0
2023-09-26T01:34:19.085Z,0
2023-09-26T01:34:20.284Z,0
2023-09-26T01:34:21.282Z,0
2023-09-26T01:34:22.275Z,0
2023-09-26T01:34:23.278Z,0
2023-09-26T01:34:24.276Z,0
2023-09-26T01:34:25.29Z,0
2023-09-26T01:34:26.277Z,0
2023-09-26T01:34:27.276Z,0
2023-09-26T01:34:28.275Z,0
2023-09-26T01:34:29.277Z,0
2023-09-26T01:34:30.325Z,0
2023-09-26T01:34:31.277Z,0
2023-09-26T01:34:32.279Z,0
2023-09-26T01:34:33.277Z,0
2023-09-26T01:34:34.28Z,0
2023-09-26T01:34:35.275Z,0
2023-09-26T01:34:36.681Z,0
2023-09-26T01:34:37.498Z,0
2023-09-26T01:34:38.484Z,0
2023-09-26T01:34:39.482Z,0
2023-09-26T01:34:40.481Z,0
2023-09-26T01:34:41.765Z,0
2023-09-26T01:34:42.63Z,0
2023-09-26T01:34:43.63Z,0
2023-09-26T01:34:44.633Z,0
2023-09-26T01:34:45.629Z,0
2023-09-26T01:34:46.754Z,0
2023-09-26T01:34:47.638Z,0
2023-09-26T01:34:48.629Z,0
2023-09-26T01:34:49.632Z,0
2023-09-26T01:34:50.63Z,0
2023-09-26T01:34:51.959Z,0
2023-09-26T01:34:52.665Z,0
2023-09-26T01:34:54.115Z,0
2023-09-26T01:34:55.596Z,0
2023-09-26T01:34:56.428Z,0
2023-09-26T01:34:57.98Z,0
2023-09-26T01:34:59.292Z,0
2023-09-26T01:35:00.294Z,0
2023-09-26T01:35:01.317Z,0
2023-09-26T01:35:02.391Z,0
2023-09-26T01:35:03.601Z,0
2023-09-26T01:35:04.703Z,0
2023-09-26T01:35:05.633Z,0
2023-09-26T01:35:06.647Z,0
2023-09-26T01:35:07.638Z,0
2023-09-26T01:35:08.683Z,0
2023-09-26T01:35:10.015Z,0
2023-09-26T01:35:10.916Z,0
2023-09-26T01:35:11.885Z,0
2023-09-26T01:35:12.841Z,0
2023-09-26T01:35:13.852Z,0
2023-09-26T01:35:14.86Z,0
2023-09-26T01:35:15.841Z,0
2023-09-26T01:35:16.841Z,0
2023-09-26T01:35:17.843Z,0
2023-09-26T01:35:18.848Z,0
2023-09-26T01:35:19.842Z,0
2023-09-26T01:35:20.842Z,0
2023-09-26T01:35:21.841Z,0
2023-09-26T01:35:22.841Z,0
2023-09-26T01:35:24.331Z,0
2023-09-26T01:35:24.929Z,0
2023-09-26T01:35:25.87Z,0
2023-09-26T01:35:26.869Z,0
2023-09-26T01:35:27.87Z,0
2023-09-26T01:35:29.131Z,0
2023-09-26T01:35:29.981Z,0
2023-09-26T01:35:30.972Z,0
2023-09-26T01:35:31.974Z,0
2023-09-26T01:35:32.971Z,0
2023-09-26T01:35:33.972Z,0
2023-09-26T01:35:34.974Z,0
2023-09-26T01:35:35.981Z,0
2023-09-26T01:35:36.973Z,0
2023-09-26T01:35:37.972Z,0
2023-09-26T01:35:39.04Z,0
2023-09-26T01:35:40.034Z,0
2023-09-26T01:35:41.033Z,0
2023-09-26T01:35:42.032Z,0
2023-09-26T01:35:43.038Z,0
2023-09-26T01:35:44.032Z,0
2023-09-26T01:35:45.844Z,0
2023-09-26T01:35:46.347Z,0
2023-09-26T01:35:47.264Z,0
2023-09-26T01:35:48.264Z,0
2023-09-26T01:35:49.264Z,0
